id,title,release_year,release_date,vote_average,popularity,vote_count
316098,Brother Minister: The Assassination of Malcolm X,1995,1995-03-01,4.0,0.0368,1.0
8011,Highlander: The Final Dimension,1994,1994-11-29,4.5,6.866634,110.0
171857,Federal Hill,1995,1995-02-24,5.0,0.100685,2.0
2654,In the Mouth of Madness,1994,1994-12-12,7.1,8.497643,307.0
18069,8 Seconds,1994,1994-02-25,7.2,1.888534,22.0
19092,Above the Rim,1994,1994-03-23,6.7,4.38154,40.0
2758,Addams Family Values,1993,1993-11-19,6.5,17.555909,537.0
38129,Martin Lawrence: You So Crazy,1994,1994-04-27,4.5,0.394194,4.0
10436,The Age of Innocence (1993),1993,1993-09-17,7.0,8.013617,172.0
13595,Airheads,1994,1994-08-05,5.8,7.09232,222.0
46094,The Air Up There,1994,1994-01-07,5.1,1.896273,42.0
9409,Another Stakeout,1993,1993-07-22,4.9,12.967239,58.0
11853,Bad Girls (1994),1994,1994-04-22,4.6,14.644772,61.0
16771,Barcelona,1994,1994-07-29,6.6,1.632711,20.0
46924,Being Human,1994,1994-05-06,5.0,2.783872,15.0
11041,The Beverly Hillbillies,1993,1993-10-15,5.0,5.673735,86.0
306,Beverly Hills Cop III,1994,1994-05-24,5.5,11.787784,445.0
14522,Black Beauty (1994),1994,1994-07-29,6.6,8.398845,68.0
26203,Blink,1994,1994-01-26,6.3,3.00282,45.0
178,Blown Away (1994),1994,1994-07-01,6.0,13.155071,126.0
19819,Blue Chips,1994,1994-02-18,5.7,6.131056,41.0
57834,Blue Sky,1994,1994-09-16,6.1,4.993829,28.0
4722,Body Snatchers,1993,1993-06-09,5.8,6.559693,102.0
18215,Boxing Helena,1993,1993-06-18,4.5,4.304224,59.0
1607,A Bronx Tale,1993,1993-09-14,7.4,6.115628,447.0
26391,Cabin Boy,1994,1994-01-07,4.9,1.679042,28.0
117553,Calendar Girl,1993,1993-09-03,3.7,1.316741,10.0
6075,Carlito's Way,1993,1993-11-10,7.7,8.698509,805.0
11310,City Slickers II: The Legend of Curly's Gold,1994,1994-06-10,4.9,8.605703,103.0
18658,Clean Slate,1994,1994-05-06,5.7,2.724621,25.0
9350,Cliffhanger,1993,1993-05-28,6.1,9.830853,600.0
9612,Coneheads,1993,1993-07-23,4.8,10.722729,228.0
2124,Color of Night,1994,1994-08-19,5.4,14.228963,117.0
26261,Cops & Robbersons,1994,1994-04-15,5.0,7.042878,36.0
19176,The Cowboy Way,1994,1994-06-03,5.1,4.286279,38.0
49299,Dangerous Game,1993,1993-11-19,5.4,2.70097,9.0
11566,Dave,1993,1993-05-07,6.3,13.696394,205.0
9571,Dazed and Confused,1993,1993-09-24,7.4,6.8652,588.0
9739,Demolition Man,1993,1993-10-08,6.4,11.626116,1018.0
24257,The Endless Summer 2,1994,1994-06-03,7.1,0.408159,12.0
34444,Even Cowgirls Get the Blues,1994,1994-05-13,4.2,2.970724,29.0
26141,Fatal Instinct,1993,1993-10-29,5.4,3.555139,37.0
10997,Farewell My Concubine,1993,1993-09-16,7.8,4.875827,98.0
50463,The Favor,1994,1994-04-29,3.3,1.344876,6.0
10443,Fearless (1993),1993,1993-10-15,6.8,9.284624,80.0
20239,Fear of a Black Hat,1994,1994-10-28,5.8,0.985441,11.0
16297,With Honors,1994,1994-04-29,6.1,2.969003,54.0
18551,Flesh and Bone,1993,1993-11-05,6.2,1.896869,22.0
25440,Widows' Peak,1994,1994-05-13,4.3,0.409427,3.0
9024,For Love or Money (1993),1993,1993-10-01,5.7,8.468869,77.0
37233,The Firm (1993),1993,1993-06-30,6.6,9.678367,513.0
1634,Free Willy,1993,1993-07-16,6.0,5.990572,429.0
13815,Fresh (1994),1994,1994-08-24,7.6,3.970215,56.0
5503,The Fugitive (1993),1993,1993-08-06,7.2,10.08937,1240.0
35588,Geronimo: An American Legend,1993,1993-12-10,5.9,4.653462,44.0
2087,The Getaway (1994),1994,1994-02-11,5.4,14.214403,81.0
41579,Getting Even with Dad,1994,1994-06-17,4.5,2.410545,43.0
18620,Go Fish,1994,1994-06-10,3.9,0.775898,5.0
41006,A Good Man in Africa,1994,1994-07-14,5.2,5.22583,11.0
4916,Guilty as Sin,1993,1993-06-04,5.6,5.385108,21.0
2019,Hard Target,1993,1993-08-20,6.1,7.834351,237.0
31642,Heaven & Earth,1993,1993-12-24,6.4,4.190541,51.0
9255,Hot Shots! Part Deux,1993,1993-05-21,6.2,13.482371,463.0
26271,Live Nude Girls,1995,1995-12-08,4.7,2.138959,12.0
10612,The Englishman Who Went Up a Hill But Came Down a Mountain,1995,1995-05-12,6.1,5.331753,83.0
2259,The House of the Spirits,1993,1993-10-19,6.7,10.687795,135.0
16097,House Party 3,1994,1994-01-01,4.6,0.996047,11.0
11934,The Hudsucker Proxy,1994,1994-03-11,7.1,7.550545,280.0
106143,I'll Do Anything,1994,1994-02-04,5.7,1.742974,18.0
12475,In the Army Now,1994,1994-08-12,4.7,6.071466,54.0
9386,In the Line of Fire,1993,1993-07-08,6.8,12.637158,392.0
7984,In the Name of the Father,1993,1993-12-12,7.6,7.405895,363.0
59930,The Inkwell,1994,1994-04-22,3.9,0.613335,5.0
15765,What's Love Got to Do with It,1993,1993-06-09,6.9,14.820883,75.0
31643,Jimmy Hollywood,1994,1994-03-30,4.6,4.563989,17.0
6,Judgment Night,1993,1993-10-15,6.4,5.538671,79.0
329,Jurassic Park,1993,1993-06-11,7.6,8.863776,4956.0
10909,Kalifornia,1993,1993-09-01,6.5,8.4337,209.0
507,Killing Zoe,1993,1993-10-01,6.1,4.948569,111.0
34024,King of the Hill,1993,1993-08-20,6.4,4.375347,33.0
29918,Lassie (1994),1994,1994-07-22,6.1,3.645342,54.0
9593,Last Action Hero,1993,1993-06-18,6.1,9.434006,725.0
42580,Life With Mikey,1993,1993-06-04,5.1,6.446229,24.0
22317,Lightning Jack,1994,1994-03-11,5.7,2.913584,40.0
1413,M. Butterfly,1993,1993-09-09,6.6,6.516976,35.0
12121,Made in America,1993,1993-05-27,5.3,5.43085,86.0
2246,Malice,1993,1993-09-29,5.9,9.861672,105.0
10502,The Man without a Face,1993,1993-08-25,6.2,5.997712,125.0
10440,Manhattan Murder Mystery,1993,1993-08-18,7.1,8.939404,169.0
9516,Menace II Society,1993,1993-05-26,7.2,5.260924,179.0
2320,Executive Decision,1996,1996-03-15,5.8,13.106291,261.0
5879,In the Realm of the Senses,1976,1976-05-15,6.5,8.932494,112.0
83718,What Happened Was...,1994,1994-09-09,7.0,0.534606,7.0
11971,Much Ado About Nothing (1993),1993,1993-05-07,7.2,8.62724,194.0
2625,Mr. Jones (1993),1993,1993-10-08,5.9,6.579753,35.0
31911,Mr. Wonderful,1993,1993-10-15,5.5,13.011091,11.0
788,Mrs. Doubtfire,1993,1993-11-24,7.0,11.16553,1638.0
21450,Naked (1993),1993,1993-09-14,7.5,8.665198,105.0
11231,The Next Karate Kid,1994,1994-07-18,4.8,9.9697,202.0
41588,The New Age,1994,1994-09-16,4.8,0.596207,5.0
10447,No Escape (1994),1994,1994-04-29,6.1,9.715187,86.0
31586,North (1994),1994,1994-07-22,4.8,15.534707,67.0
9300,Orlando,1992,1992-09-01,6.7,3.800785,53.0
9559,A Perfect World,1993,1993-11-24,7.2,8.040589,376.0
9800,Philadelphia,1993,1993-12-22,7.6,13.373006,1019.0
713,The Piano,1993,1993-05-19,7.1,7.436758,290.0
8291,Poetic Justice,1993,1993-07-23,6.9,6.972599,47.0
18133,The Program (1993),1993,1993-09-24,6.0,3.199976,28.0
25557,The Puppet Masters,1994,1994-10-21,5.6,7.272296,41.0
22588,Radioland Murders,1994,1994-10-21,5.8,8.506727,12.0
10872,The Ref,1994,1994-03-09,6.7,5.868677,99.0
1245,The Remains of the Day,1993,1993-11-05,7.5,12.222576,213.0
11858,Renaissance Man,1994,1994-06-03,5.9,4.985157,83.0
7007,Rising Sun,1993,1993-07-30,5.8,6.279082,188.0
10467,The Road to Wellville,1994,1994-10-28,5.5,3.416181,43.0
5550,RoboCop 3,1993,1993-04-17,4.2,8.685798,309.0
8005,Robin Hood: Men in Tights,1993,1993-07-28,6.4,17.136672,575.0
2088,Romeo Is Bleeding,1993,1993-09-13,5.7,9.796318,36.0
10412,Romper Stomper,1992,1992-03-05,6.6,5.157926,126.0
47889,Ruby in Paradise,1993,1993-10-08,5.6,0.941994,10.0
14534,Rudy,1993,1993-09-17,7.2,5.914833,187.0
56583,The Saint of Fort Washington,1993,1993-11-03,4.0,1.065843,5.0
41878,Savage Nights,1992,1992-08-19,6.2,1.031556,11.0
424,Schindler's List,1993,1993-11-29,8.3,41.725123,4436.0
35233,The Scout,1994,1994-09-30,5.3,5.715608,37.0
14291,Searching for Bobby Fischer,1993,1993-08-13,7.3,12.048587,100.0
103413,Second Best,1994,1994-09-30,5.9,0.882596,8.0
11236,The Secret Garden (1993),1993,1993-08-13,7.1,6.499523,232.0
11592,Serial Mom,1994,1994-04-13,6.4,5.305311,137.0
8850,The Shadow,1994,1994-07-01,5.4,7.881107,140.0
10445,Shadowlands,1993,1993-12-25,6.8,2.96586,61.0
695,Short Cuts,1993,1993-09-05,6.9,8.829337,136.0
43535,A Simple Twist of Fate,1994,1994-09-02,5.7,4.13516,26.0
12519,Sirens,1993,1993-10-01,5.2,2.86213,31.0
23210,Six Degrees of Separation,1993,1993-12-08,6.5,8.730025,75.0
858,Sleepless in Seattle,1993,1993-06-24,6.5,10.234919,630.0
867,Sliver,1993,1993-05-21,4.9,11.23297,144.0
78,Blade Runner,1982,1982-06-25,7.9,96.272374,3833.0
13203,Son in Law,1993,1993-07-02,5.6,9.122718,81.0
10442,So I Married an Axe Murderer,1993,1993-07-30,6.1,8.051914,131.0
11074,Striking Distance,1993,1993-09-17,5.4,13.390917,223.0
33367,Harem,1985,1985-11-20,4.0,1.825468,4.0
9607,Super Mario Bros.,1993,1993-05-28,4.0,7.198455,236.0
17585,Surviving the Game,1994,1994-04-15,6.1,3.644641,53.0
9057,Terminal Velocity,1994,1994-09-23,5.0,8.012225,82.0
20967,Thirty Two Short Films About Glenn Gould,1993,1993-11-26,7.4,0.873068,9.0
10635,Threesome,1994,1994-04-08,6.3,10.82236,57.0
9479,The Nightmare Before Christmas,1993,1993-10-09,7.6,17.730913,2135.0
10057,The Three Musketeers (1993),1993,1993-11-11,6.2,6.34785,219.0
11969,Tombstone,1993,1993-12-25,7.4,11.338194,632.0
41590,Trial by Jury,1994,1994-09-09,5.5,0.85586,5.0
319,True Romance,1993,1993-09-09,7.5,17.189328,762.0
26408,The War Room,1993,1993-12-05,7.3,1.273617,19.0
15139,The Pagemaster,1994,1994-11-23,6.2,7.436001,178.0
161158,"Paris, France",1994,1994-02-04,6.0,0.741522,2.0
218473,"The Beans of Egypt, Maine",1994,1994-01-01,0.0,0.38247,1.0
85247,Killer (1994),1994,1994-09-14,3.0,0.422224,2.0
11446,Welcome to the Dollhouse,1995,1995-05-24,6.9,5.14056,103.0
51980,Germinal,1993,1993-09-29,6.3,2.759302,43.0
24405,Chasers,1994,1994-04-22,4.7,9.85327,22.0
11655,Cronos,1993,1993-09-12,6.4,5.513024,153.0
11800,Naked in New York,1993,1993-11-10,4.0,0.449733,3.0
8223,Kika,1993,1993-10-28,6.8,3.647321,58.0
14587,Bhaji on the Beach,1994,1994-01-21,5.1,0.441585,10.0
31504,Little Big League,1994,1994-06-29,6.0,1.960563,20.0
41653,The Slingshot,1993,1993-09-24,6.2,1.764582,10.0
53185,Wide Eyed and Legless,1993,1993-09-05,0.0,0.00015,0.0
95743,Foreign Student,1994,1994-07-29,0.0,0.002789,0.0
23637,"Ciao, Professore!",1992,1992-10-01,7.2,3.456868,74.0
17600,Spanking the Monkey,1994,1994-01-15,5.3,2.799575,29.0
10897,The Little Rascals,1994,1994-08-05,6.3,6.707109,214.0
349394,À la mode,1993,1993-09-10,0.0,8.2e-05,0.0
21352,Andre,1994,1994-08-17,5.0,3.139316,31.0
68806,The Escort (1993),1993,1993-01-01,5.0,0.046196,5.0
37345,Princess Caraboo,1994,1994-09-16,4.4,1.943323,5.0
32562,The Celluloid Closet,1996,1996-01-30,7.0,6.784687,24.0
47507,Café au Lait,1993,1993-01-01,6.8,1.040873,4.0
25403,Dear Diary,1993,1993-10-12,6.9,2.904734,46.0
124304,I Don't Want to Talk About It,1993,1993-05-20,6.0,1.213481,1.0
9066,The Brady Bunch Movie,1995,1995-02-16,5.9,4.233092,87.0
771,Home Alone,1990,1990-11-09,7.1,0.702543,2487.0
251,Ghost (1990),1990,1990-07-12,6.9,11.945397,1381.0
812,Aladdin (1992),1992,1992-11-25,7.4,16.357419,3495.0
280,Terminator 2: Judgment Day,1991,1991-07-01,7.7,22.661695,4274.0
581,Dances with Wolves,1990,1990-11-09,7.6,11.654349,1084.0
80350,Tough and Deadly,1995,1995-02-14,6.3,0.426887,4.0
268,Batman (1989),1989,1989-06-23,7.0,19.10673,2145.0
274,The Silence of the Lambs,1991,1991-02-01,8.1,4.307222,4549.0
408,Snow White and the Seven Dwarfs,1937,1937-12-20,6.9,16.263878,1973.0
10020,Beauty and the Beast (1991),1991,1991-11-13,7.5,23.433511,3029.0
10895,Pinocchio (1940),1940,1940-02-23,6.9,14.202284,1412.0
114,Pretty Woman,1990,1990-03-23,7.0,13.348451,1807.0
41043,Window to Paris,1993,1993-12-01,6.0,0.345748,6.0
576,The Wild Bunch,1969,1969-06-17,7.7,11.722424,266.0
15477,Love and a .45,1994,1994-11-23,5.5,3.40523,15.0
59146,The Wooden Man's Bride,1994,1994-02-05,6.5,0.088451,1.0
124472,A Great Day in Harlem,1994,1994-09-27,7.0,0.076352,2.0
30528,Bye Bye Love,1995,1995-03-16,6.1,2.47308,20.0
7300,One Fine Day,1996,1996-12-20,6.1,7.009946,160.0
10824,Candyman: Farewell to the Flesh,1995,1995-03-17,5.0,4.983552,64.0
261246,Century,1993,1993-12-31,5.0,1.461029,1.0
275,Fargo,1996,1996-04-05,7.7,12.61469,2080.0
25059,Homeward Bound II: Lost in San Francisco,1996,1996-03-08,6.0,14.657754,105.0
11827,Heavy Metal,1981,1981-08-07,6.3,7.640073,150.0
8766,Hellraiser: Bloodline,1996,1996-03-08,4.9,5.263187,111.0
23570,The Pallbearer,1996,1996-05-03,4.6,8.174116,30.0
47333,Jane Eyre (1996),1996,1996-02-09,7.1,2.420301,51.0
54850,Loaded (1996),1996,1996-04-12,4.0,0.618066,3.0
51242,Bread and Chocolate,1974,1974-05-05,7.1,1.306628,10.0
10112,The Aristocats,1970,1970-12-23,7.1,9.834047,1287.0
4307,The Flower of My Secret,1995,1995-09-22,6.9,2.286788,43.0
46029,Two Much,1996,1996-02-14,5.1,1.620174,24.0
32308,Ed,1996,1996-03-15,3.6,5.174212,24.0
88893,Scream of Stone,1991,1991-01-01,7.5,0.736081,4.0
52873,My Favorite Season,1993,1993-05-14,6.4,0.516924,4.0
123505,A Modern Affair,1996,1996-09-06,5.0,0.173207,1.0
340210,Condition Red,1995,1995-12-08,4.7,0.793932,3.0
44281,Halfaouine: Boy of the Terraces,1990,1990-01-01,7.4,1.983301,5.0
28121,A Thin Line Between Love and Hate,1996,1996-04-04,5.7,2.256747,15.0
12520,The Last Supper,1995,1995-09-08,6.5,4.619915,82.0
1592,Primal Fear,1996,1996-04-03,7.4,10.326213,644.0
166901,Rude,1995,1995-09-08,6.0,0.065827,1.0
36447,Carried Away,1996,1996-01-26,5.4,1.67218,5.0
19042,All Dogs Go to Heaven 2,1996,1996-03-29,5.0,5.028897,50.0
38884,Land and Freedom,1995,1995-01-01,7.0,6.144235,53.0
47449,Denise Calls Up,1995,1995-05-17,6.6,0.466476,5.0
36259,Theodore Rex,1995,1995-12-14,3.6,2.583686,17.0
41852,A Family Thing,1996,1996-03-29,5.6,6.207993,14.0
40926,Frisk,1996,1996-03-22,3.0,0.319215,3.0
9099,Sgt. Bilko,1996,1996-03-29,5.5,5.70904,96.0
2021,Jack & Sarah,1995,1995-06-02,5.1,1.523446,10.0
61752,Girl 6,1996,1996-03-22,5.7,4.405169,17.0
10988,Diabolique (1996),1996,1996-03-22,5.4,4.530079,74.0
11479,"Little Indian, Big City",1994,1994-12-14,6.0,4.728163,145.0
398959,Roula,1995,1995-09-11,5.0,0.149157,1.0
287305,Peanuts – Die Bank zahlt alles,1996,1996-03-21,4.0,0.066123,1.0
339428,Happy Weekend,1996,1996-03-14,0.0,0.002229,0.0
12652,Nelly and Monsieur Arnaud,1996,1996-04-12,7.1,1.784647,16.0
10684,Courage Under Fire,1996,1996-07-04,6.2,11.595316,240.0
954,Mission: Impossible,1996,1996-05-22,6.7,15.793477,2677.0
68445,Cold Fever,1995,1995-02-10,7.7,0.494977,6.0
18989,Moll Flanders,1996,1996-06-14,6.2,2.337263,19.0
10801,The Superwife,1996,1996-03-06,5.3,0.821299,7.0
54285,"301, 302",1995,1995-04-22,6.2,0.396626,10.0
8840,DragonHeart,1996,1996-05-31,6.4,23.63659,553.0
278978,Und keiner weint mir nach,1996,1996-02-29,0.0,0.439989,0.0
124625,My Mother's Courage,1995,1995-09-12,0.0,0.622885,0.0
11107,Eddie,1996,1996-05-31,5.4,3.09233,46.0
16417,Yankee Zulu,1993,1993-12-01,6.0,1.558066,4.0
70934,Billy's Holiday,1995,1995-07-26,0.0,0.002444,0.0
10363,Purple Noon,1960,1960-03-10,7.3,3.804493,73.0
161070,August (1996),1996,1996-08-08,5.3,0.987434,3.0
10539,James and the Giant Peach,1996,1996-04-12,6.2,13.217623,375.0
10543,Fear (1996),1996,1996-04-12,6.1,6.954926,157.0
18414,Kids in the Hall: Brain Candy,1996,1996-04-02,5.9,2.299851,26.0
47502,Faithful,1996,1996-04-03,4.8,1.296862,4.0
11902,Underground (1995),1995,1995-04-11,7.5,14.587894,143.0
27098,All Things Fair,1995,1995-03-08,6.1,3.582047,23.0
25087,Bloodsport II,1996,1996-03-01,5.2,3.085207,23.0
5801,Pather Panchali,1955,1955-08-26,7.9,3.900709,63.0
896,The World of Apu,1959,1959-05-01,8.2,2.381806,40.0
3065,Mystery Science Theater 3000: The Movie,1996,1996-04-19,7.0,2.985163,71.0
318177,Tarantella,1996,1996-03-15,0.0,0.001662,0.0
2300,Space Jam,1996,1996-11-15,6.5,11.054251,1335.0
8069,Barbarella,1968,1968-10-10,5.7,14.304205,149.0
288173,Hostile Intentions,1995,1995-01-01,8.0,0.062388,1.0
187851,They Bite,1996,1996-01-01,5.5,0.466991,1.0
27768,Some Folks Call It a Sling Blade,1994,1994-03-26,7.5,0.459376,8.0
221917,The Run of the Country,1995,1995-09-22,8.0,0.117662,2.0
8072,Alphaville,1965,1965-05-05,6.8,4.658149,100.0
35797,Coup de Torchon,1981,1981-11-04,6.8,2.272213,21.0
88030,Tigrero: A Film That Was Never Made,1994,1994-01-01,7.5,0.18343,4.0
185191,The Eye of Vichy,1993,1993-05-20,0.0,0.004117,0.0
83857,Windows,1980,1980-01-18,5.8,0.400023,9.0
33245,It's My Party,1996,1996-03-22,6.2,2.791667,9.0
124460,Country Life,1994,1994-10-27,8.0,0.487357,1.0
27281,Operation Dumbo Drop,1995,1995-07-28,4.7,4.357971,37.0
105045,The Promise (1995),1995,1995-02-16,5.0,0.122178,1.0
105045,The Promise (1995),1995,1995-02-16,5.0,0.122178,1.0
40001,Mrs. Winterbourne,1996,1996-04-19,5.5,9.1861,26.0
29621,Solo (1996),1996,1996-10-23,3.9,1.899069,18.0
117730,Under The Domim Tree,1994,1994-01-01,6.5,0.71066,2.0
20762,The Substitute (1996),1996,1996-04-19,5.8,10.68537,60.0
37144,True Crime (1996),1996,1996-03-12,5.1,1.217249,7.0
48260,Butterfly Kiss (1995),1995,1995-08-18,7.4,0.877853,5.0
12656,Feeling Minnesota,1996,1996-09-13,5.5,10.298582,29.0
38867,Delta of Venus,1995,1995-06-09,3.3,1.099187,5.0
277270,To Cross the Rubicon,1991,1991-01-01,0.0,0.006854,0.0
25969,Angus,1995,1995-09-15,6.8,2.25008,24.0
44103,Priest Daens,1992,1992-09-01,6.7,0.755047,15.0
753,Faces,1968,1968-11-24,7.1,7.918418,36.0
43634,Boys (1996),1996,1996-05-10,5.3,1.579153,11.0
9103,The Quest,1996,1996-04-19,5.3,7.941972,126.0
90214,Cosi,1996,1996-03-04,7.1,0.947007,9.0
29649,Sunset Park,1996,1996-04-26,5.1,1.231692,7.0
10990,Mulholland Falls,1996,1996-04-26,6.2,5.79463,73.0
8866,The Truth About Cats & Dogs,1996,1996-04-26,5.7,5.121203,86.0
12233,Oliver & Company,1988,1988-11-18,6.5,10.813579,372.0
23449,Celtic Pride,1996,1996-04-19,4.9,1.940747,35.0
36355,Flipper (1996),1996,1996-05-17,5.3,4.557006,85.0
37667,Captives,1994,1994-05-03,6.0,1.926109,10.0
90148,Of Love and Shadows,1994,1994-05-10,4.4,0.709209,11.0
922,Dead Man,1995,1995-12-23,7.2,6.505272,397.0
11876,The Horseman on the Roof,1995,1995-09-20,6.7,1.690768,25.0
52633,Switchblade Sisters,1975,1975-01-05,6.6,6.035166,27.0
62364,Mouth to Mouth (1995),1995,1995-11-10,5.5,1.133409,5.0
11687,The Visitors (1993),1993,1993-01-27,7.1,7.326169,433.0
9304,Multiplicity,1996,1996-07-19,5.5,8.768806,158.0
73183,"The Haunted World of Edward D. Wood, Jr.",1996,1996-05-01,10.0,0.037443,1.0
131232,Two Friends (2002),2002,2002-03-20,0.0,0.003949,0.0
9100,The Craft,1996,1996-05-03,6.3,12.860385,388.0
20759,The Great White Hype,1996,1996-05-03,5.1,3.321765,29.0
46063,Last Dance,1996,1996-05-02,5.6,1.196686,9.0
32513,Cold Comfort Farm,1995,1995-01-01,7.0,1.92386,21.0
40651,"Institute Benjamenta, or This Dream People Call Human Life",1995,1995-08-01,7.7,0.543042,11.0
36915,Heaven's Prisoners,1996,1996-05-17,5.0,9.264679,17.0
40507,Original Gangstas,1996,1996-05-10,5.5,0.343579,5.0
9802,The Rock,1996,1996-06-06,6.9,13.249824,1474.0
25697,Getting Away with Murder,1996,1996-04-12,5.5,0.746662,6.0
21588,Cemetery Man,1994,1994-03-25,7.0,6.247819,105.0
664,Twister (1996),1996,1996-05-10,6.1,8.739144,966.0
11867,Barb Wire,1996,1996-05-02,3.9,5.877599,117.0
47119,Le Garçu,1995,1995-10-31,5.0,0.125882,1.0
314352,Honeymoon (1996),1996,1996-04-11,0.0,0.652621,0.0
9323,Ghost in the Shell (1995),1995,1995-11-18,7.8,10.686166,854.0
10280,Thinner,1996,1996-10-25,5.5,4.856229,125.0
10535,Spy Hard,1996,1996-05-24,4.9,8.202057,148.0
124613,Brothers in Trouble,1995,1995-08-23,0.0,0.594716,0.0
532,A Close Shave,1995,1995-12-24,7.5,6.796858,223.0
26744,Force of Evil,1948,1948-12-25,6.6,4.386329,33.0
16299,The Stupids,1996,1996-08-30,4.2,1.751457,22.0
10547,The Arrival,1996,1996-05-31,6.1,6.497591,200.0
245268,The Man from Down Under,1943,1943-08-04,0.0,0.068254,0.0
935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,1964-01-29,8.0,9.80398,1472.0
55613,Careful,1992,1992-09-30,7.8,0.160571,4.0
41007,A Month by the Lake,1995,1995-09-11,7.2,0.851078,7.0
35645,Gold Diggers: The Secret of Bear Mountain,1995,1995-11-03,5.8,5.508101,20.0
110465,Kim,1950,1950-12-07,7.0,1.048075,5.0
255546,Carmen Miranda: Bananas Is My Business,1995,1995-04-13,10.0,0.146287,1.0
40751,Ashes of Time,1994,1994-09-16,7.1,5.215992,73.0
275096,The Jar,1994,1994-04-01,8.0,0.401531,3.0
85778,Maya Lin: A Strong Clear Vision,1995,1995-11-10,0.0,0.001608,0.0
11101,Stalingrad (1993),1993,1993-01-21,7.4,7.667284,116.0
9826,The Phantom (1996),1996,1996-06-06,4.7,8.079541,138.0
9879,Striptease,1996,1996-06-28,4.4,11.341502,210.0
63564,The Last of the High Kings,1996,1996-12-06,5.7,1.427756,15.0
22621,Heavy,1995,1995-01-20,7.7,0.889498,11.0
7095,Jack (1996),1996,1996-08-09,5.9,6.287245,340.0
26890,I Shot Andy Warhol,1996,1996-05-01,6.1,2.771201,32.0
46732,The Grass Harp,1995,1995-09-10,6.1,0.365418,4.0
124633,Someone Else's America,1995,1995-09-09,0.0,0.099602,0.0
202425,Life is Rosy,1987,1987-11-17,6.5,0.514363,2.0
196940,Quartier Mozart,1992,1992-05-26,5.0,0.011938,1.0
77771,Touki Bouki,1973,1973-07-01,7.3,0.043903,10.0
181083,God's Gift,1982,1982-01-01,5.0,0.049573,1.0
41225,Spirits of the Dead,1968,1968-05-16,5.5,1.794298,24.0
188589,Babyfever,1994,1994-05-04,0.0,0.001687,0.0
87190,Pharaoh's  Army,1995,1995-01-01,6.3,0.837911,5.0
627,Trainspotting,1996,1996-02-23,7.8,19.348466,2737.0
32872,Til There Was You,1997,1997-05-30,3.9,2.700061,4.0
602,Independence Day,1996,1996-06-25,6.7,17.634197,3334.0
14553,Stealing Beauty,1996,1996-03-29,6.6,6.418805,99.0
9566,The Fan (1996),1996,1996-08-15,5.7,12.202063,202.0
10545,The Hunchback of Notre Dame (1996),1996,1996-06-21,6.8,13.553999,1182.0
9894,The Cable Guy,1996,1996-06-10,5.7,7.586577,603.0
11543,Kingpin,1996,1996-07-04,6.7,11.633347,248.0
9268,Eraser,1996,1996-06-21,5.6,6.919314,553.0
52059,The Gate of Heavenly Peace,1995,1995-01-01,6.7,0.10705,3.0
9327,The Nutty Professor (1996),1996,1996-06-26,5.4,9.651581,717.0
123763,"I, the Worst of All",1990,1990-08-09,6.8,0.202495,3.0
81949,An Unforgettable Summer,1994,1994-05-15,7.2,0.826372,6.0
42005,A Hungarian Fairy Tale,1987,1987-01-01,0.0,0.043125,0.0
124306,My Life and Times With Antonin Artaud,1993,1993-01-01,8.0,0.000308,1.0
183955,Midnight Dancers,1994,1994-09-09,7.0,0.05956,1.0
44535,Somebody to Love,1994,1994-09-27,5.1,0.970688,2.0
44495,A Very Natural Thing,1974,1974-01-01,6.3,0.147662,3.0
78285,The Old Lady Who Walked in the Sea,1991,1991-09-18,0.0,0.573423,0.0
11228,Daylight (1996),1996,1996-12-06,5.8,11.995799,385.0
10779,The Frighteners,1996,1996-07-18,6.7,12.09096,413.0
26748,Lone Star,1996,1996-06-21,6.9,9.069963,79.0
38223,Harriet the Spy,1996,1996-07-10,5.7,4.086563,47.0
9294,Phenomenon,1996,1996-07-05,6.2,5.575992,328.0
49963,Walking and Talking,1996,1996-07-17,6.6,0.913281,8.0
11363,She's the One,1996,1996-08-26,5.7,10.827266,71.0
